"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"CD22",236.730245190597,-0.575019761155718,0.204903064986553,-2.80630141473703,0.00501137912780579,0.0114250040194301,"protein_coding"
"NECAP1",456.465105179233,-0.15708900666994,0.0559821267094224,-2.80605643092692,0.00501519084852008,0.0114319640086178,"protein_coding"
"CMTM2",16.4643227532845,-0.751752654495936,0.267915484852566,-2.8059320830583,0.0050171265887413,0.0114346463024792,"protein_coding"
"FOXO1",1442.60700457448,0.391299695050753,0.13946072451051,2.80580569493071,0.00501909478218977,0.0114374017385704,"protein_coding"
"HDX",70.0657302528767,0.29277294956287,0.10438272413768,2.80480272939326,0.00503473834486653,0.0114713147558098,"protein_coding"
"RAI14",1317.53759647691,0.193274848517633,0.0689383212295666,2.80359087761975,0.00505369877287793,0.0115127736297302,"protein_coding"
"TNKS2",1363.31753561837,0.186342479749488,0.0664768463630648,2.8031185283937,0.0050611065359446,0.0115279059516186,"protein_coding"
"KLHL5",838.642043435237,0.284044329901994,0.101376783891822,2.80186763672731,0.00508077147416774,0.0115709481872014,"protein_coding"
"PLEKHG3",500.582693626904,0.184041763094934,0.0656941034038976,2.80149592671075,0.00508662832646537,0.0115825356315298,"protein_coding"
"RASSF3",1354.24730220848,-0.329156307617793,0.11752088975604,-2.8008323311803,0.00509709945029622,0.0116046249385995,"protein_coding"
"EEF1AKMT1",77.8570613995621,-0.23422364729275,0.0836284281453242,-2.80076586977972,0.00509814924243841,0.0116052611570466,"protein_coding"
"PTN",296.14168321975,0.572321171777461,0.20441857645387,2.7997512833997,0.00511419944056711,0.0116400384608164,"protein_coding"
"COA5",348.026689141832,-0.167167152505033,0.0597183655158025,-2.79925867128426,0.00512200875155097,0.0116542911708375,"protein_coding"
"EHD2",2870.27822769417,-0.279321492801749,0.0997827604789739,-2.79929610546912,0.0051214149344871,0.0116542911708375,"protein_coding"
"DSTYK",581.819444315039,0.191954090917764,0.0685758845318128,2.79914859616161,0.005123755229615,0.0116565044600045,"protein_coding"
"SUV39H1",84.9096919796032,-0.22556004454514,0.0805965726949245,-2.79863072340475,0.00513197914671859,0.0116734509807211,"protein_coding"
"MSH3",247.090126641755,0.210049568694026,0.0750571518476194,2.79852836836212,0.00513360597534622,0.0116751089367834,"protein_coding"
"RYR1",100.551621950124,-0.462616735176071,0.165309567899758,-2.79848735347609,0.00513425799576437,0.0116751089367834,"protein_coding"
"ZKSCAN8",691.837373888119,0.239764904646408,0.085731708081366,2.79668876326193,0.00516292418973301,0.0117385229276076,"protein_coding"
"IQCG",208.747158498926,0.576660892492025,0.206213303964392,2.79642914111691,0.00516707400975689,0.0117461852960597,"protein_coding"
"PRKD3",1073.51928610355,0.203595457155268,0.0728096212279177,2.79627134054095,0.00516959777865343,0.0117501494471053,"protein_coding"
"GAK",1389.03314841586,-0.174860202168021,0.0625446888430781,-2.79576420320418,0.00517771617693059,0.0117668267016834,"protein_coding"
"HOOK1",137.196394906768,-0.581234817845546,0.207911976910215,-2.79558121895281,0.00518064826785381,0.0117717143522198,"protein_coding"
"ASB9",77.4725462729,-0.40527083900608,0.144985781370305,-2.79524540389921,0.00518603318250548,0.0117821731103069,"protein_coding"
"CCNE1",22.5732710814807,0.466343150441376,0.166837931750441,2.79518659544965,0.00518697671728799,0.0117825398440808,"protein_coding"
"SIGIRR",486.409344791393,-0.231364852388332,0.0827742046437145,-2.79513229253241,0.00518784810213001,0.0117827425989128,"protein_coding"
"CLNS1A",660.65219075245,0.100472726907362,0.0359475695591404,2.79497969235628,0.00519029754580303,0.0117865288705943,"protein_coding"
"RBFA",150.642754000304,0.19779653352916,0.0707984076456588,2.79379918428559,0.00520928167015338,0.0118278565728501,"protein_coding"
"CCN1",6836.0558090995,0.816767032606404,0.292372644894088,2.79358225494139,0.0052127769954284,0.0118340092580062,"protein_coding"
"MAML2",855.42372413226,0.206622061503904,0.0739791700170154,2.79297620473952,0.00522255335465507,0.0118544170992736,"protein_coding"
"SPICE1",25.764670796719,0.378156051542582,0.135399866201772,2.79288349501807,0.00522405034014674,0.0118560286794683,"protein_coding"
"ZBTB24",203.721216158111,-0.188396510856772,0.0674580942636221,-2.79279325799703,0.00522550777119023,0.011857550018524,"protein_coding"
"QNG1",210.442286067135,-0.152166891226955,0.0544906945158757,-2.79252985448042,0.00522976414050438,0.01186542120131,"protein_coding"
"MEGF6",1828.05803748971,0.317536179157412,0.113714967983376,2.79238683164235,0.00523207657572797,0.0118688802308902,"protein_coding"
"YDJC",125.094474129025,-0.247945047264411,0.0887952145913222,-2.79232443331065,0.00523308573966083,0.0118693822143918,"protein_coding"
"VNN3P",39.3070812469965,0.826725583173162,0.296093571435332,2.79210919428463,0.0052365681352769,0.0118754928432856,"transcribed_unitary_pseudogene"
"DENND4B",1182.77869875749,-0.214165079743091,0.0767070457877853,-2.79198706642401,0.00523854499740586,0.0118781878967368,"protein_coding"
"PLIN2",2373.53006638119,-0.379418242050296,0.135916327864685,-2.79155748254202,0.00524550395371256,0.011892177135091,"protein_coding"
"ESCO2",14.8544640635144,0.620243887131337,0.222216318753559,2.79117164126545,0.0052517614284994,0.011904572061442,"protein_coding"
"CDC45",25.6611165726588,0.643462893482958,0.230556483226146,2.79091216381803,0.00525597335863248,0.0119123271622985,"protein_coding"
"ALG2",502.890577842834,-0.194013111176835,0.069546451958102,-2.78969100096893,0.00527583671106058,0.0119555475409338,"protein_coding"
"NPRL3",376.293340696577,-0.170407448973863,0.0610891022830894,-2.78949014808219,0.00527911025641992,0.0119611664931518,"protein_coding"
"TMEM106B",666.443448479071,0.32881856245692,0.117910604115591,2.78871069250541,0.0052918313806799,0.0119881864285628,"protein_coding"
"TMED1",238.601393381368,-0.180098613266597,0.0645918560258103,-2.78825573915436,0.00529926924885247,0.0120032312785991,"protein_coding"
"ETFBKMT",66.444125983083,-0.235076391011294,0.0843131140659134,-2.78813555418578,0.00530123568556629,0.012005880277068,"protein_coding"
"SEC24C",1775.45169370899,-0.132938862733006,0.0476857857089216,-2.78780900338891,0.00530658195748527,0.0120143758926233,"protein_coding"
"LGALS7B",1.04897742537389,2.50388965331827,0.89815249390425,2.78782241357914,0.0053063623107302,0.0120143758926233,"protein_coding"
"STIM2",716.67839356917,0.161235966168895,0.0578565911748573,2.78682105002693,0.00532278634250351,0.0120492526295741,"protein_coding"
"TCF7L2",510.493307998088,-0.217265472424713,0.0779828158284694,-2.78606857314064,0.00533515841535461,0.0120754449410032,"protein_coding"
"ZNF592",869.15814195201,-0.146710286533459,0.0526684303120451,-2.78554507252719,0.00534378101911661,0.0120931442170635,"protein_coding"
"ARPC4",1016.20745496613,-0.231270774716861,0.0830408918002111,-2.78502277255496,0.00535239638674267,0.012110821803286,"protein_coding"
