"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"GCOM1",104.447971256543,-1.59292693476444,0.253617757281033,-6.28081784115506,3.36796573401350e-10,9.3960007005395e-08,"protein_coding"
"SAA1",179.822594886421,2.42583902088104,0.386793699948671,6.27166114960754,3.57216320512953e-10,9.78447976095933e-08,"protein_coding"
"PEAK1",2384.70522392139,-0.445961331269978,0.0711414057851436,-6.26866065335903,3.64166779390997e-10,9.79673666343816e-08,"protein_coding"
"ADORA2B",60.7760605766688,1.08986579876516,0.173972612254557,6.26458259516428,3.73825378857623e-10,9.88013917980717e-08,"protein_coding"
"RAMP3",1214.69190356692,-1.14047076427163,0.182187737756508,-6.25986566557983,3.85309237563841e-10,1.00080752825849e-07,"protein_coding"
"VCL",5091.35152241874,-0.537831124665831,0.0859682720292173,-6.25615837064916,3.9457606990866e-10,1.00750652426677e-07,"protein_coding"
"PLPP2",336.766594376874,1.80539916189565,0.289585123286964,6.23443339009716,4.53416204349751e-10,1.13845251975483e-07,"protein_coding"
"TNNI2",120.994813689144,1.6245669747863,0.261525500133297,6.21188746014547,5.23519172091337e-10,1.29292070943541e-07,"protein_coding"
"TF",59.8970009848902,1.5360922978559,0.248060796958333,6.19240249443333,5.92540055616174e-10,1.33233073699368e-07,"protein_coding"
"ADRB1",181.991923413763,-1.80972443406622,0.291860994439819,-6.20063820977416,5.62346510650206e-10,1.33233073699368e-07,"protein_coding"
"MMP10",112.450328928671,2.73649922245331,0.441888943260923,6.19273069441224,5.91307115107027e-10,1.33233073699368e-07,"protein_coding"
"KRT4",136.315970382405,2.24129003951226,0.361882127758961,6.19342561455568,5.88704782028361e-10,1.33233073699368e-07,"protein_coding"
"PTPN21",772.388644704136,-0.548273854102718,0.0883719745321116,-6.20415982561862,5.49898796670001e-10,1.33233073699368e-07,"protein_coding"
"KRT15",1474.1722341649,2.56573826070694,0.414262861011554,6.19350297162018,5.88415787884856e-10,1.33233073699368e-07,"protein_coding"
"B3GNT3",61.5066093429957,2.12111248358449,0.342692278093677,6.18955435874944,6.03345442507166e-10,1.33667633696624e-07,"protein_coding"
"LCN2",714.305793382213,2.45032819133979,0.39608747027922,6.18633098798212,6.15806408001968e-10,1.34451065747096e-07,"protein_coding"
"MSN",10158.4875199327,-0.459363059076158,0.0742929653051937,-6.18312995300572,6.28429389481246e-10,1.35246982179071e-07,"protein_coding"
"SCG2",133.33892082926,-1.35382188436956,0.219081053218096,-6.17954800053763,6.42853867662138e-10,1.36402725582114e-07,"protein_coding"
"GPR158",7.82292646356585,-3.070398983756,0.498300515645937,-6.16174153417422,7.19492210303158e-10,1.5054375205857e-07,"protein_coding"
"ENTREP2",39.7049992915065,-1.40454871456816,0.228145492893597,-6.15637283364269,7.44298867069912e-10,1.51525168005517e-07,"protein_coding"
"KLK13",43.3008011413862,2.09071602598052,0.339527073581331,6.15772993866924,7.37950547109156e-10,1.51525168005517e-07,"protein_coding"
"PLA1A",369.190120599068,-1.29901100342641,0.211528845973515,-6.14105843317965,8.19734198800764e-10,1.58324303909404e-07,"protein_coding"
"TNS3",2585.42425463452,-0.642104897375726,0.10453323769885,-6.14259073487772,8.11862731800576e-10,1.58324303909404e-07,"protein_coding"
"CDHR1",49.8190032222625,1.82686758272641,0.297452968789838,6.14170230056491,8.16417611888596e-10,1.58324303909404e-07,"protein_coding"
"CADM4",138.545745604912,0.781286895491569,0.127095672287122,6.1472344528503,7.88455443200463e-10,1.58324303909404e-07,"protein_coding"
"FAM89A",215.993314901115,-0.81693836132879,0.133122614300056,-6.13673616330452,8.423410660412e-10,1.60631242530515e-07,"protein_coding"
"IDO1",435.722206464516,-2.00785166236437,0.327909317017263,-6.12319186483702,9.17191381015413e-10,1.72718601937465e-07,"protein_coding"
