"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"ALDH6A1",414.152771075352,-0.552778617578785,0.146897425852971,-3.76302453476658,0.000167870725444403,0.000572683985240021,"protein_coding"
"UNC119",373.203187165918,-0.423992065467614,0.112701872040827,-3.76206763729728,0.000168514458513777,0.000574749902085139,"protein_coding"
"PYM1",320.87391552237,-0.412664573875904,0.109711034486108,-3.76137711041414,0.000168980437940081,0.000576208759069108,"protein_coding"
"RWDD2A",138.548498699442,0.302421058148872,0.0804048329444553,3.76122985489925,0.000169079965169405,0.000576287256850021,"protein_coding"
"MYB",135.469799004297,0.895747707221464,0.238151150964274,3.76125709909265,0.00016906154717594,0.000576287256850021,"protein_coding"
"P3H4",229.124459045867,0.483823953899888,0.128646936318501,3.76086650600096,0.000169325781790633,0.000576994549349894,"protein_coding"
"CRB2",8.71469402153125,1.54247928832363,0.410280823926345,3.75956953961988,0.000170205963453432,0.000579731593810978,"protein_coding"
"FLVCR2",371.068791468144,-0.775459785747789,0.206261459233113,-3.75959613895381,0.000170187868763178,0.000579731593810978,"protein_coding"
"GCNT1",291.042453017784,0.370015979880971,0.0984323414077357,3.75908948816178,0.000170532838559057,0.000580713655717042,"protein_coding"
"TARBP2",317.833487625851,-0.487040929832635,0.129599110231377,-3.75805766693233,0.000171237422549028,0.000582981191118894,"protein_coding"
"WNK3",36.8487647300519,0.820084375161493,0.218332071894914,3.75613334332397,0.00017255877681058,0.000587347034037818,"protein_coding"
"BBS2",668.629672914069,0.296866092073795,0.079042897630162,3.75575922662675,0.000172816778343993,0.000588092334707985,"protein_coding"
"SAMD15",34.7998061201384,1.49180966334358,0.397231595679486,3.75551612603161,0.000172984621862874,0.000588530561961201,"protein_coding"
"DNAJC14",398.4516142498,-0.165354349263883,0.0440360049897017,-3.75498070959326,0.00017335482933229,0.000589656921176553,"protein_coding"
"PEPD",851.868872245152,-0.289003539042244,0.0769688408223069,-3.75481215456328,0.000173471528874668,0.00058992067324986,"protein_coding"
"ABCG1",818.541805847335,-0.728347655205066,0.19403339158582,-3.75372325996231,0.000174227210303894,0.000592356787007033,"protein_coding"
"FAM234B",149.373182181427,-0.273365486581932,0.0728383477038258,-3.75304348876071,0.000174700532851149,0.000593832023330903,"protein_coding"
"KIAA2012",100.74337267714,2.37300781818912,0.632312666295316,3.75290255071504,0.000174798818801937,0.00059390886463363,"protein_coding"
"CASC3",1777.00767569295,-0.219950382018632,0.0586081426512241,-3.75289801158777,0.000174801985116861,0.00059390886463363,"protein_coding"
"UFC1",1272.3193922553,0.4232931424238,0.112824630986116,3.7517795424998,0.000175583830970323,0.000596296306034245,"protein_coding"
"PTPN9",779.791914361822,0.208627883378335,0.0556071999916217,3.75181421488169,0.000175559544547162,0.000596296306034245,"protein_coding"
"DDX39A",647.294398157594,-0.555047750762915,0.14795629248972,-3.75143051655933,0.000175828483777352,0.000596992586906877,"protein_coding"
"L3MBTL4",111.851768960013,-0.462982541065728,0.123425090180712,-3.75112175642616,0.000176045179107736,0.000597593651027049,"protein_coding"
"HLA-F",1730.3957400275,-0.543028599624614,0.144777886858038,-3.7507703103657,0.000176292138066765,0.000598297152506379,"protein_coding"
"ARMT1",349.319332383205,-0.464285944593796,0.12379019146337,-3.75058749893912,0.000176420727287395,0.000598598706437974,"protein_coding"
"CAMTA1",387.36603317685,-0.358729290909584,0.0956531944655422,-3.75031166406901,0.000176614915979485,0.000599122654634304,"protein_coding"
"CCDC125",239.511996196713,0.480723822079308,0.128223022461481,3.74912252769364,0.000177454375396849,0.000601834796342532,"protein_coding"
"TOX3",46.0727963963959,1.2823102205581,0.342058638111399,3.74880233295112,0.000177681054122888,0.000602467945163471,"protein_coding"
"CELF1",1778.10111280418,-0.299298510531312,0.079884022486573,-3.74666298985655,0.000179202582255425,0.000607490301907735,"protein_coding"
"RHBDL1",28.1477432898304,1.00558614990292,0.268419619310022,3.7463213474775,0.000179446694153654,0.000608180978048324,"protein_coding"
"MFSD14B",1040.2204656536,-0.221836543471216,0.0592189452759958,-3.74604009641382,0.000179647889579588,0.000608725923642937,"protein_coding"
"AEBP2",470.107467982277,0.453064018622663,0.120966282008736,3.74537442251836,0.000180124930671757,0.000610205100195642,"protein_coding"
"PPARG",434.070740038022,-0.571114295526059,0.152495433411532,-3.74512392108701,0.000180304755448719,0.000610676965115771,"protein_coding"
"NACAD",77.6430550749089,0.499365965741203,0.133351421658165,3.74473672295212,0.000180583041344623,0.000611344610754325,"protein_coding"
"CEMIP2",2140.63017123018,-0.692209060463363,0.184846040970022,-3.74478704997325,0.000180546847637519,0.000611344610754325,"protein_coding"
"GPR183",378.122519423517,0.753987423689658,0.20138030131937,3.74409720687579,0.000181043556932146,0.000612765936909186,"protein_coding"
"TULP3",431.674157634474,0.269661351826492,0.0720303640775143,3.74371774015053,0.000181317332679743,0.000613554720759282,"protein_coding"
"TNFRSF14",1877.07672104501,-0.484075499971896,0.12932463276556,-3.74310361158675,0.000181761235950578,0.000614918710890515,"protein_coding"
"CDK14",601.677699567286,0.339165492414708,0.090614855031979,3.74293477923694,0.000181883449974572,0.000615194021972818,"protein_coding"
"ZNF248",316.992682537489,0.328506578599733,0.0877952694779529,3.74173438447304,0.000182754619331393,0.000618001872104923,"protein_coding"
"VPS37C",398.06840619391,-0.214281453782891,0.0572689533729552,-3.7416687605135,0.000182802357891823,0.000618024578465062,"protein_coding"
"WWC1",563.34337922273,-0.868375209442555,0.232115438319212,-3.74113508231339,0.000183191021009732,0.00061919962564766,"protein_coding"
"LAMP1",4270.46960792662,-0.353951571122586,0.0946238581870975,-3.74061656229158,0.000183569388815916,0.00062033935453382,"protein_coding"
"DIP2C-AS1",16.4834992069748,0.885618608862773,0.23679640846985,3.74000017392804,0.000184020127615269,0.000621723081974438,"lncRNA"
"DOCK8",1204.32982115891,-0.653982775659375,0.174888344907136,-3.73943029769441,0.000184437779503736,0.000622910409915687,"protein_coding"
"MUC5B",3229.2779143727,2.67203533227757,0.714571854382938,3.73935149542796,0.000184495602326173,0.000622910409915687,"protein_coding"
"TAF9B",346.946546860725,0.442760300068754,0.118403979810256,3.73940386782845,0.000184457171075455,0.000622910409915687,"protein_coding"
"PCYT1B",58.8912157787984,1.15765468917401,0.30961243639784,3.73904453788305,0.000184721001406459,0.000623531679629914,"protein_coding"
"ATP10D",638.985445055056,0.426889087339838,0.114190303716,3.73840048977841,0.000185194767891585,0.00062499085535097,"protein_coding"
"RHBDF2",520.958119959049,-0.497929927379047,0.133196330462692,-3.73831565516377,0.000185257257922724,0.000625061722420121,"protein_coding"
"SLC39A6",733.281715752597,0.322735476050375,0.0863385590194277,3.73802249789407,0.000185473353148827,0.000625650708729755,"protein_coding"
"APBA1",104.367366126325,0.447968663300656,0.119854347268785,3.73760880192392,0.000185778704301594,0.000626540447795728,"protein_coding"
"ZNF256",92.0772854392712,0.355064808712311,0.0950078969748866,3.73721364242138,0.000186070814807685,0.0006273851443773,"protein_coding"
"NAP1L5",131.611405791437,0.715978451164711,0.191585131952708,3.73712951452542,0.00018613305969737,0.000627454585889659,"protein_coding"
"GZMK",141.525413587213,0.98684343863417,0.264103600561936,3.73657699680902,0.000186542345404578,0.000628693609288582,"protein_coding"
"FARP1",1404.02521652892,-0.349513194233584,0.0935569659500316,-3.7358329300702,0.000187094860742747,0.000630414689574923,"protein_coding"
"OSCP1",212.391060535241,1.09855489891868,0.294088889421202,3.73545189374801,0.000187378398867875,0.000631228886168276,"protein_coding"
"MIB1",903.241034391948,0.475914200047265,0.127408771753293,3.73533308184462,0.000187466892182994,0.000631385810582785,"protein_coding"
"F2R",1033.86133433347,0.697214656186148,0.186669794890191,3.73501592261504,0.00018770331070881,0.00063204076348418,"protein_coding"
"RIPK4",216.78126244705,1.07372454123807,0.287496704466662,3.73473686674059,0.000187911557767123,0.000632600584974682,"protein_coding"
"COX8A",751.535564318633,-0.39252897721719,0.105131900257273,-3.73368098794574,0.000188701480434435,0.000635117918396952,"protein_coding"
"NECAP1",479.936264532948,-0.230475413126095,0.0617302041907912,-3.73359226892816,0.000188767994734539,0.000635199875067195,"protein_coding"
"MRAP2",26.6167821204142,1.17229960618122,0.31403997454868,3.73296300213367,0.000189240400605015,0.000636647305742419,"protein_coding"
"CORO7",212.340802195117,-0.716970744553775,0.192074348097731,-3.73277718578519,0.00018938010981458,0.000636975073533522,"protein_coding"
"MAP1LC3B",1725.31272733066,0.316938952697182,0.0849238700440748,3.73203614640611,0.000189938237759846,0.000638709721395554,"protein_coding"
"CDIPT",1052.9920091483,-0.292704724180042,0.0784432155725937,-3.73142179401308,0.000190402120715466,0.000640126745944765,"protein_coding"
"GAB3",329.984680706611,-0.554257093848135,0.148581864417829,-3.73031457116126,0.000191240848425146,0.000642803074860514,"protein_coding"
"GALNT14",46.6494888986291,0.925584351743634,0.248160847883652,3.7297759079933,0.000191650143271918,0.000644035112288969,"protein_coding"
"PPCDC",133.96632051894,-0.43275608551055,0.116043066433007,-3.72927137150745,0.000192034254025402,0.000645181988602293,"protein_coding"
"TIMM13",381.712219882734,-0.584730234769906,0.156800210812326,-3.72914189171448,0.000192132945416016,0.000645369637166618,"protein_coding"
"AIFM2",269.150496396627,-0.368757949965398,0.0988928043005227,-3.72886533629676,0.000192343899651703,0.00064564635656259,"protein_coding"
"RBM42",567.022497853774,-0.389104236459046,0.104348265706389,-3.72889988947101,0.000192317530875865,0.00064564635656259,"protein_coding"
"CCDC157",112.507196167064,1.0589737320806,0.283992606318067,3.72887782470845,0.000192334368901412,0.00064564635656259,"protein_coding"
"EPSTI1",393.472056002052,-0.702762975442418,0.188531417428779,-3.72756427033122,0.000193339266347043,0.000648842960017422,"protein_coding"
"CRISPLD2",3702.37209499201,0.890150443245111,0.238853149494503,3.72676870758866,0.000193950285902686,0.000650748565061016,"protein_coding"
"ARHGAP29",1716.8048518765,-0.679371494681184,0.182305785437052,-3.72654928669701,0.000194119127684946,0.000651170041989248,"protein_coding"
"RIN3",939.166318233255,-0.343794589999308,0.0922655165139803,-3.72614388331328,0.000194431444204532,0.000652072508223793,"protein_coding"
"AMMECR1",181.765502442487,-0.343471914487711,0.092201297364533,-3.72523949559774,0.00019512987300411,0.00065426920471999,"protein_coding"
"SCTR",128.977889464122,-1.27197613813158,0.341465060456846,-3.72505502152929,0.00019527262542378,0.000654543174069142,"protein_coding"
"BAZ1A",1082.28571570835,-0.519750670024664,0.139529571119316,-3.7250216269941,0.000195298477759097,0.000654543174069142,"protein_coding"
"GMDS",208.9633271998,0.480509581963668,0.129000981946974,3.72485212679375,0.000195429745712786,0.000654837437536282,"protein_coding"
"DCLRE1B",161.769917553293,-0.414681380726563,0.111334878035119,-3.7246313827708,0.000195600823294114,0.000655264932827623,"protein_coding"
"TYMP",1936.99784306591,-0.854415995903209,0.229490788911286,-3.72309494405677,0.000196795474156223,0.000659120457573032,"protein_coding"
"CARF",228.65772569741,0.396936776605714,0.106626869134721,3.72267121624092,0.000197126145880488,0.000660081215312191,"protein_coding"
"USP1",569.126243688158,-0.326208576075455,0.0876382868306317,-3.72221534528487,0.000197482484631696,0.000661127473550333,"protein_coding"
"JHY",139.930519454821,0.482264308486125,0.129624657844468,3.72046735941842,0.000198854442778175,0.000665572579527484,"protein_coding"
"CYSLTR1",173.221421033005,0.651504029263361,0.175178529482093,3.71908607287378,0.00019994491505232,0.000669073777268591,"protein_coding"
"ABRACL",286.461534684998,-0.527339101703097,0.141848242081458,-3.71762874156923,0.00020110151086569,0.000672794639394098,"protein_coding"
"OCIAD2",307.331616502664,0.450578823840651,0.121205290895482,3.71748477736994,0.000201216107044506,0.000673028564082036,"protein_coding"
"COPZ1",1714.9066345724,-0.339911934998109,0.0914501276853061,-3.71691044727458,0.000201673887341452,0.00067441001393984,"protein_coding"
"EME2",332.805031812931,-0.449554195464274,0.120955833702387,-3.71668055771833,0.000201857399065044,0.000674873883025939,"protein_coding"
"TNIP2",505.627692449148,-0.322534357687277,0.0868098752442542,-3.71541091125603,0.000202873736405296,0.000678121331028573,"protein_coding"
"GPX7",161.577250109411,0.56906796231164,0.153175346219311,3.71514069566306,0.000203090660381102,0.000678695829334807,"protein_coding"
"MEX3C",566.883280527776,0.391019619759164,0.105252361908818,3.71506741195899,0.000203149528703725,0.000678741993772812,"protein_coding"
"MAX",1010.70764391271,-0.341618862011554,0.0919643339609353,-3.71468858956416,0.000203454089949547,0.000679608839266059,"protein_coding"
"CACYBP",507.149468670076,-0.343952405974601,0.0925974995481989,-3.71448913472622,0.000203614617659386,0.000679843576028069,"protein_coding"
"ATP5MJ",729.727571289445,-0.527322712930069,0.141963583035604,-3.71449284143399,0.000203611633296265,0.000679843576028069,"protein_coding"
"XPC",876.749063658571,0.318799338318169,0.0858367114371279,3.71402087732214,0.000203991954049768,0.000680952534402782,"protein_coding"
"EGFL6",938.157685455698,0.775572015951707,0.208912143245527,3.71243147431695,0.000205277649056345,0.000685092552732352,"protein_coding"
"LTB",188.269243424081,-1.40823094012744,0.379349478860303,-3.71222584609382,0.000205444540189797,0.00068549767396662,"protein_coding"
"ITPR1",1542.45308149911,0.490028288920366,0.132023177095178,3.71168380963211,0.000205885076570896,0.000686663422302535,"protein_coding"
"MSL1",2008.32928190304,-0.19351394388306,0.0521357100431435,-3.71173507990825,0.000205843369044644,0.000686663422302535,"protein_coding"
"ZNF527",105.296982283592,0.307757038781325,0.0829367895086367,3.71074212788616,0.000206652532392767,0.000689070473770925,"protein_coding"
"IRAK4",538.749303226588,-0.256454554488816,0.0691216938943528,-3.71018908883782,0.000207104502111887,0.000690424723238676,"protein_coding"
"PSMB7",966.004793733311,-0.320395917737784,0.0863742362259512,-3.70939219537227,0.000207757394265546,0.000692448040843021,"protein_coding"
"POLR3K",123.695417352595,-0.382774560617812,0.103247532926012,-3.70734825104356,0.000209440840000169,0.000697904502234582,"protein_coding"
"ARSJ",222.583744839694,0.545338003513147,0.147147560391043,3.70606214648695,0.0002105066669913,0.000701300959359562,"protein_coding"
"SNX33",1068.47892993633,0.256015458075887,0.0690902605282277,3.70552167727445,0.000210956085663712,0.000702642810197617,"protein_coding"
"APLNR",360.595261873153,1.21426972209826,0.327748512559225,3.70488248021825,0.000211488762915736,0.000704261320363742,"protein_coding"
"MUC5AC",285.838753190901,3.33717758971999,0.901022432342709,3.70376748672411,0.000212420971546877,0.000707209267702474,"protein_coding"
"SERINC5",840.778364392289,0.427568807631468,0.115453855801005,3.70337399877248,0.000212750873775616,0.000707994679352695,"protein_coding"
"ADSL",59.6924178138552,-0.484947535793794,0.130946433425075,-3.70340392715828,0.000212725764774069,0.000707994679352695,"protein_coding"
"CNTN6",79.9496822665377,-1.33061840042193,0.359361994223793,-3.7027243331505,0.0002132966098016,0.000709497334215303,"protein_coding"
"BIRC7",31.2120035548369,-1.65356732498115,0.446574669732615,-3.70277903574606,0.00021325060756262,0.000709497334215303,"protein_coding"
"USP3",656.354358286474,-0.233408082968716,0.0630468605016612,-3.70213649199179,0.000213791544287695,0.000710986669910404,"protein_coding"
"SPARCL1",26495.4810820854,0.822540511034136,0.222183450226606,3.70207821597524,0.000213840668651858,0.000710993086126738,"protein_coding"
"SMIM12",502.079011236259,-0.339271480109898,0.091648249094865,-3.70188719872562,0.000214001762918214,0.000711371703080956,"protein_coding"
"DIAPH1",2038.73557113571,-0.314631189999264,0.0849967304516196,-3.70168579811847,0.000214171737397311,0.000711740191767668,"protein_coding"
"DPEP2",252.581733689691,-0.76518366122989,0.206714551599371,-3.70164391093704,0.000214207104512088,0.000711740191767668,"protein_coding"
"COMMD7",425.713590166593,-0.448521544004408,0.121202707217303,-3.70059014606216,0.000215098649152908,0.000714544906171676,"protein_coding"
"CEP290",440.650568984418,0.372511680848676,0.100688670390859,3.69963849361242,0.000215906794000786,0.000717071395860193,"protein_coding"
"PIP4K2B",1382.44561713953,-0.182720269505867,0.0493918332324175,-3.699402462874,0.000216107672474211,0.000717580358347804,"protein_coding"
"CCNH",470.438275930948,0.472121621302509,0.127645380864247,3.69869726664548,0.000216708889117277,0.000719418116913128,"protein_coding"
"TIMM44",334.758675369784,-0.299669203082713,0.0810224411029544,-3.69859509295612,0.000216796127670045,0.000719549165752198,"protein_coding"
"RCN1",951.591733433801,-0.805959232388649,0.217918610192958,-3.69844150380275,0.000216927328124348,0.000719826034844341,"protein_coding"
"KLF9",4216.43114625534,0.836683150636174,0.226236481060602,3.69826805435527,0.0002170755834698,0.000720159362469179,"protein_coding"
"MAK",66.6478088022682,1.47383873794134,0.398643396895502,3.69713570930584,0.000218045791998318,0.000723218814719211,"protein_coding"
"SYTL3",357.620176761071,0.692255672408258,0.187285669453682,3.69625542855249,0.000218802839623942,0.000725570059197596,"protein_coding"
"NUDT5",678.643568165157,-0.215410163287606,0.0582830008432986,-3.69593466655508,0.000219079310113674,0.000726326982144037,"protein_coding"
"TNF",26.4936923722317,-1.48428811782172,0.401644362100154,-3.6955283277488,0.000219430011697643,0.000727329620731572,"protein_coding"
"CTSS",4632.45545761592,-0.674288076663045,0.182514264897176,-3.69444041561859,0.000220371559819133,0.00073028982592944,"protein_coding"
"EYA4",67.2604820115186,0.890246739542055,0.241003819454773,3.6939113311817,0.000220830832641264,0.000731650867328049,"protein_coding"
"GRID1",102.915829181691,0.73354240014517,0.198679976186241,3.69208016945579,0.0002224273226493,0.000736778279619987,"protein_coding"
"TRAK2",1528.43115497262,-0.314379459986276,0.0851575354658639,-3.69173976520607,0.000222725294274634,0.000737546643553662,"protein_coding"
"GOSR2",697.94976004941,-0.277493831810357,0.0751668826594325,-3.69170334052073,0.000222757200675019,0.000737546643553662,"protein_coding"
"HSDL1",400.483271491485,-0.233091143977301,0.0631591620890179,-3.69053572383967,0.000223782257027964,0.000740777785569386,"protein_coding"
"LMLN",218.425407818076,0.474470206578849,0.128581309449991,3.69004024463901,0.000224218577381134,0.00074192726196095,"protein_coding"
"FANCB",14.2394207950765,-0.796117884825361,0.21574837630474,-3.69002955415462,0.000224228000246147,0.00074192726196095,"protein_coding"
"TMEM92",50.5097730145676,-1.00649598017278,0.272782000239733,-3.68974484859056,0.00022447908378985,0.000742594948900767,"protein_coding"
"RRP9",220.981752159867,-0.633388359059979,0.171670553241067,-3.68955739410096,0.000224644545091406,0.00074296517089743,"protein_coding"
"CAPN15",626.790513300689,-0.346164432087973,0.0938240514005552,-3.68950633574884,0.000224689632831642,0.00074296517089743,"protein_coding"
"PRDM4",594.80076401963,-0.209447878912696,0.0567811183090274,-3.68868886612606,0.000225412667712935,0.000745192415864684,"protein_coding"
"KCNS3",463.54606469524,-0.575922334352003,0.156151778386478,-3.68822142343193,0.00022582709192887,0.000746398670449414,"protein_coding"
"SMCO3",31.6210944194848,-0.985339889501036,0.267178720180942,-3.68794299498752,0.000226074280099347,0.000747051772251954,"protein_coding"
"TAF4",269.239882155731,-0.281464585531332,0.0763237734166309,-3.68777083379897,0.0002262272514743,0.000747393320934283,"protein_coding"
"HMGCL",472.706273683903,-0.295584962576256,0.0801573867061615,-3.68755737583865,0.00022641705141645,0.000747856364742123,"protein_coding"
"ATP5PD",1041.48768882697,-0.407322482179636,0.110463563418181,-3.68739220042757,0.000226564022637255,0.000748177773132454,"protein_coding"
"CDC7",121.34380342731,-0.668117143066034,0.181193283380076,-3.68731738065904,0.000226630625888163,0.000748233701294145,"protein_coding"
"RNF220",867.180459413058,-0.310713383474242,0.0842731034712063,-3.68698161899785,0.000226929741402695,0.000749057089007799,"protein_coding"
"IMP4",529.9559417745,-0.346016444012024,0.0938808201235863,-3.68569899108809,0.000228075793863763,0.000752675100669791,"protein_coding"
"TIFAB",12.8829399660193,-1.55519883181165,0.421974632561565,-3.6855268345657,0.000228230031845751,0.000753019147997424,"protein_coding"
"OTOA",9.35540492059864,-1.08604933372813,0.294802394443745,-3.68399088405427,0.000229610455781927,0.000757407820528735,"protein_coding"
"ZBTB26",190.974972363989,0.408201528208321,0.110823764792576,3.68333929976423,0.000230198426213761,0.000759181105715917,"protein_coding"
"POP1",92.9704252293765,-0.530104945069153,0.143927537887441,-3.68313772923514,0.000230380603499551,0.00075961562523982,"protein_coding"
"PRRX2",48.1461991220788,0.815853869969341,0.221531425229835,3.68279068815138,0.000230694572569613,0.000760484406074666,"protein_coding"
"POGLUT3",1175.84581095509,0.344508758661953,0.0935503424766104,3.68260285896962,0.000230864669614072,0.000760878636564427,"protein_coding"
"CLUH",727.313464084684,-0.372074213691325,0.101044984831959,-3.68226304660343,0.000231172700902013,0.000761727195776209,"protein_coding"
"MT1A",184.20710559399,1.64291267327161,0.446339105598697,3.68086204561413,0.000232446750562125,0.000765757773281963,"protein_coding"
"TGIF1",643.691936911411,0.389803075182856,0.105903567024026,3.68073603313497,0.00023256166686859,0.000765968848136272,"protein_coding"
"FMO3",498.830666094549,0.910861236112572,0.24757776980685,3.67909136924204,0.000234066405112399,0.000770724054438781,"protein_coding"
"EHMT1",854.795458847434,0.153563319354437,0.0417399798917268,3.67904631848839,0.000234107751285221,0.000770724054438781,"protein_coding"
"TBC1D8B",199.450872272124,0.452564704914977,0.123051757594835,3.67784023374219,0.000235217209259226,0.000774207397310516,"protein_coding"
"EAF1",509.012463828425,-0.2910038246003,0.079127406317697,-3.6776616110974,0.000235381940198242,0.0007745803689573,"protein_coding"
"CDC34",411.028586651324,-0.375317911306197,0.102073844871627,-3.67692538454111,0.000236062052794367,0.000776479219508109,"protein_coding"
"EID1",2424.10031641682,0.471475940780079,0.128282037472099,3.67530754945036,0.000237563062537006,0.000781245915110237,"protein_coding"
"LSAMP",897.086285660212,0.511575727390664,0.139198059463331,3.67516421825857,0.000237696474594439,0.000781514052764126,"protein_coding"
"SLC43A3",504.277785191227,-0.579864715041047,0.157803376567231,-3.67460270911249,0.000238219802332218,0.000783063784013718,"protein_coding"
"INTS15",363.799298559743,-0.195079142435189,0.0530910690349625,-3.67442483229565,0.000238385809254463,0.000783438528887105,"protein_coding"
"CHD6",1013.46746309711,0.3877052143597,0.105521703933826,3.67417507400026,0.000238619084138435,0.000784034133597713,"protein_coding"
"KATNAL1",344.439346828244,0.372482374254777,0.101380763209139,3.67409321516334,0.000238695587091059,0.000784114483106585,"protein_coding"
"C1QTNF1",1082.32882866668,0.876923556955823,0.238722276509462,3.67340480234179,0.000239339869383748,0.000786059544858548,"protein_coding"
"IL2RB",278.162790373356,-0.890311268400192,0.242412587267619,-3.67271055696999,0.00023999126246918,0.000788027107475631,"protein_coding"
"ASB8",407.036407680001,-0.211951508290296,0.0577167373303283,-3.67227113128798,0.000240404423793649,0.000789211733373572,"protein_coding"
"EPPK1",167.478646057347,1.1252408186011,0.306482606863559,3.67146713517104,0.000241162093264494,0.000791474678345055,"protein_coding"
"CACFD1",377.23176865881,-0.484664789739876,0.13200987749816,-3.67142822132103,0.000241198821658291,0.000791474678345055,"protein_coding"
"EFCC1",224.290075923792,-0.695394203174877,0.189410601416175,-3.67135840325511,0.000241264731798506,0.000791518550641221,"protein_coding"
"SERPINB2",23.7752124383434,1.57811548328244,0.429951031008429,3.67045400398518,0.000242120037633547,0.000794151614837662,"protein_coding"
"GLIPR2",1241.80453259416,-0.452417409344836,0.123283193481388,-3.66974115910728,0.000242796190980902,0.000796196042039026,"protein_coding"
"CD47",2674.80625050514,-0.39541313594075,0.107785525568277,-3.66851795596874,0.00024396056286898,0.000799840234955643,"protein_coding"
"TDRD10",127.813604235987,-0.659627325146437,0.179815807278113,-3.66835004736942,0.000244120803993383,0.000800191451732011,"protein_coding"
"MAD2L1BP",235.097330290963,-0.257920736506898,0.0703219685171411,-3.66771212390093,0.000244730497532318,0.000802015432961576,"protein_coding"
"RAB3IP",274.743845938958,-0.547176424716888,0.149199369049586,-3.66741781954208,0.000245012259330417,0.00080276417721025,"protein_coding"
"TIGIT",123.673304833256,1.00521296601929,0.274127740189481,3.66695090881525,0.000245459895837642,0.000804055953640808,"protein_coding"
"IFT43",274.095525115163,0.500694310355705,0.136558870593529,3.66650887034673,0.000245884393669077,0.000805271389266227,"protein_coding"
"NOTCH1",1501.8528092618,-0.366131297184808,0.0998945442168978,-3.66517811413043,0.000247166504688913,0.000809294369297647,"protein_coding"
"APRT",764.679488571241,-0.48458509812873,0.132218025029306,-3.66504565486682,0.000247294464536779,0.000809537398575961,"protein_coding"
"LAP3",1910.89358528139,-0.547932207698881,0.149567618292438,-3.66344141836606,0.000248849149383237,0.000814449801316201,"protein_coding"
"GLG1",2740.86384710736,0.211269594660099,0.0576788055384772,3.66286355425932,0.00024941140678861,0.000816112694020506,"protein_coding"
"ARL2",357.691125864708,-0.382660114138736,0.104473918846714,-3.66273342057919,0.000249538190146465,0.000816350235517156,"protein_coding"
"SLC25A42",217.73427370714,-0.362768895556928,0.0990449212462155,-3.66267034182522,0.000249599666671911,0.000816374072603633,"protein_coding"
"SLC43A2",789.404415599702,-0.567263911637702,0.154883688705592,-3.66251550681993,0.000249750629033084,0.000816690520161367,"protein_coding"
"COLGALT1",1823.59621044382,-0.53772578135185,0.146827376664904,-3.6622991812969,0.00024996168735405,0.000817203302948951,"protein_coding"
"CRADD",132.370941182442,0.268178525027721,0.0732431054794891,3.66148490389749,0.000250757639206242,0.000819627649087012,"protein_coding"
"PIBF1",320.59757924508,0.326798654245419,0.0892747892030421,3.66059284107818,0.000251632354172108,0.000822308333102561,"protein_coding"
"EXOSC9",347.478202541482,-0.182897891972653,0.0499673942484481,-3.66034480531939,0.000251876074380332,0.00082292627641286,"protein_coding"
"CETP",33.2692132646156,-0.786536795507031,0.214905579854297,-3.65991797905058,0.000252295992686083,0.000824119499092766,"protein_coding"
"COPS7A",840.043230648068,-0.227407334983176,0.062173705653595,-3.65761269322102,0.000254575340714346,0.000831384675452336,"protein_coding"
"PI16",203.345817613858,1.61134089286391,0.44064878516053,3.65674647730367,0.000255436790923239,0.000834017177125833,"protein_coding"
"PSMB1",1559.98647846487,-0.246257242804775,0.0673992080214366,-3.65371122352731,0.0002584769648737,0.000843760666483704,"protein_coding"
"SSR4",2473.24234181032,0.673276630028092,0.184275346438596,3.65364463038707,0.000258544044764199,0.000843796801207249,"protein_coding"
"PAQR5",207.849653578746,-0.702399654582463,0.192272456950068,-3.65314754762234,0.000259045276781733,0.00084524953318536,"protein_coding"
"ZNF154",203.094833556476,0.609477688590499,0.16686955419804,3.65241994874135,0.000259780592203053,0.000847465271013207,"protein_coding"
"PCDHB3",33.4803253547945,0.618538117157035,0.169358221982343,3.65224734835443,0.000259955310059129,0.000847851644520627,"protein_coding"
"GNAQ",2004.90296574017,-0.414694424129906,0.113566581796975,-3.65155327886212,0.000260659007373274,0.000849962758891421,"protein_coding"
"HLA-C",13064.2128403511,-0.445241800132988,0.121940305872474,-3.65130952351902,0.000260906567465175,0.000850585898909945,"protein_coding"
"CDT1",52.3740759103475,-1.24552297234671,0.341152489411386,-3.65092740344852,0.000261295095707915,0.000851668242501025,"protein_coding"
"STEAP2",820.2855633573,0.805614389894461,0.220675440813395,3.65067533987933,0.000261551683261452,0.000852320161871897,"protein_coding"
"ADAMTS15",594.665389243144,0.648737847517309,0.177717263254926,3.65039296484512,0.00026183940685207,0.000853073240533397,"protein_coding"
"POLN",29.8693349382627,0.519190841648186,0.142256286231391,3.64968645957538,0.00026256059488167,0.000855237916084836,"protein_coding"
"CCDC122",49.6427719098006,0.513233882092628,0.140653579225021,3.64892159104992,0.000263343458301522,0.0008576025074173,"protein_coding"
"CLCNKA",15.0766600179085,1.11271557634348,0.304949999771722,3.64884596549084,0.000263420981856454,0.000857669568114865,"protein_coding"
"LSM10",293.412691035306,-0.388507920798199,0.10648615622988,-3.64843595217671,0.00026384165797458,0.00085885362519167,"protein_coding"
