"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"DCST2",19.6314599695775,0.324314993368086,0.233876956787942,1.38669066770073,0.165536107501887,0.56080996762775,"protein_coding"
"HAVCR2",546.524347718462,0.30212784644613,0.217875279334273,1.38670090232033,0.165532985351163,0.56080996762775,"protein_coding"
"CLEC4E",466.602188216606,0.442366922348229,0.319043189046665,1.3865424416991,0.165581329970676,0.56080996762775,"protein_coding"
"WDR4",124.22707631663,0.286358750002893,0.206548069576477,1.38640245144903,0.165624048317815,0.560828565499638,"protein_coding"
"MARCHF8",691.182383057929,-0.142081370814219,0.102492335860806,-1.38626336906964,0.165666497837341,0.56084624492574,"protein_coding"
"SRPK2",531.771480185296,-0.132322972490456,0.0954816607931084,-1.38584699293381,0.165793629491449,0.560898501749085,"protein_coding"
"PRUNE2",340.816497025938,-0.341422151192162,0.24634809184019,-1.38593381682716,0.165767113595688,0.560898501749085,"protein_coding"
"ELAC1",94.2876065575156,-0.0976510822944497,0.0704532544895699,-1.38604075854163,0.165734458130512,0.560898501749085,"protein_coding"
"PABIR2",536.941627533831,0.163667345729617,0.118149782358987,1.38525304458309,0.165975106069271,0.561386388175476,"protein_coding"
"ETV6",830.861933393631,0.158780096492482,0.114637667854119,1.3850604209302,0.166033992893118,0.56145950683161,"protein_coding"
"TBL3",365.125081136756,0.17484760057076,0.126267631924625,1.38473809879586,0.166132564882117,0.56156744790315,"protein_coding"
"RNPS1",1283.70887479706,0.134632053322141,0.0972274574494942,1.38471227011235,0.166140465669057,0.56156744790315,"protein_coding"
"LGR4",217.338121257571,-0.318884537064637,0.230312889633541,-1.38457095289814,0.166183698473173,0.561587576827805,"protein_coding"
"COMMD8",196.012340142569,0.164765035091633,0.119051151214896,1.383985231644,0.166362976844146,0.5618153432318,"protein_coding"
"INTS15",394.715823588294,-0.0830819953108021,0.0600306444887229,-1.38399305918512,0.166360580021178,0.5618153432318,"protein_coding"
"TCN2",902.008750873259,-0.252752344065753,0.182622798643055,-1.3840130911572,0.166354446273116,0.5618153432318,"protein_coding"
"CRABP2",28.014477400444,0.462380401720454,0.334205073293159,1.38352298833854,0.16650456355468,0.562167469733585,"protein_coding"
"DPP3",358.796204846347,0.196330552251836,0.141922185688817,1.38336759188811,0.166552182362673,0.562202246760848,"protein_coding"
"MYLK",5107.2599002651,-0.273227162919321,0.197576157116361,-1.38289542071823,0.166696934638945,0.562283397506677,"protein_coding"
"P2RY14",182.056047294386,-0.259061746013679,0.187296259638239,-1.38316561427364,0.166614090539796,0.562283397506677,"protein_coding"
"PXMP2",41.6136346353978,-0.220572342760144,0.15951112877039,-1.38280221863171,0.166725518530523,0.562283397506677,"protein_coding"
"TANC2",960.561149321683,-0.183327279375275,0.132558989561982,-1.3829863970829,0.166669036900876,0.562283397506677,"protein_coding"
"RPP21",18.3797201312173,0.271182338956642,0.19616791037008,1.38239908069084,0.16684919823108,0.562450347266647,"protein_coding"
"AMZ2",598.017472621093,-0.0635450754035019,0.0459682616436512,-1.38236846753326,0.166858592934841,0.562450347266647,"protein_coding"
"SPPL2B",525.676832069885,0.167106728407559,0.120892462679942,1.38227582351406,0.166887026371186,0.562450347266647,"protein_coding"
"CASP1",1012.75264042991,0.21333949086195,0.154379755141354,1.38191364966611,0.166998216328005,0.562699201293087,"protein_coding"
"AK3",1064.47848315883,-0.139767137055703,0.101163057763929,-1.38160253500699,0.167093775194552,0.562769444065711,"protein_coding"
"SPRED3",18.9626606178379,0.482879892541876,0.349482374481687,1.38170027389229,0.167063750270663,0.562769444065711,"protein_coding"
"USP37",264.037062132673,0.13569957050503,0.0982472811830303,1.38120433330086,0.167216142791675,0.562887886459725,"protein_coding"
"FYN",1499.77068675516,-0.168252943325629,0.12180800123787,-1.38129631564235,0.167187870590352,0.562887886459725,"protein_coding"
"PCK1",1.78359457972089,-1.44605753533647,1.04701547829454,-1.3811233599831,0.167241034171505,0.562887886459725,"protein_coding"
"RAP2C",504.643293099085,0.189992932734848,0.137588652437135,1.38087647032997,0.167316945790467,0.563017598466245,"protein_coding"
"KCND3",213.078549148639,0.322251689775613,0.233399916118293,1.38068468547473,0.167375932098205,0.56301968635688,"protein_coding"
"NT5C",349.362371784607,0.213420289727516,0.154581652800238,1.38063143886366,0.167392311662295,0.56301968635688,"protein_coding"
"GNAI1",530.775534892648,-0.240965330258695,0.174572935697081,-1.38031321577142,0.167490227607894,0.563199181389492,"protein_coding"
"MRM1",79.5679503668603,0.267738621402985,0.193983267156332,1.38021503260492,0.167520446850734,0.563199181389492,"protein_coding"
"TPM1",3449.70177715148,-0.238712266625042,0.172969263010552,-1.38008489179074,0.167560508469546,0.563208179405113,"protein_coding"
"MUC1",5443.19203345274,0.394700583316477,0.286153774277927,1.37933034192002,0.1677929255431,0.563420034022754,"protein_coding"
"COPS7B",458.696623886982,0.128797237518424,0.0933625131482163,1.379539101673,0.167728598980082,0.563420034022754,"protein_coding"
"LIFR",3434.44628836139,-0.397108713366999,0.287888620153211,-1.37938315573454,0.167776649912688,0.563420034022754,"protein_coding"
"NMT2",200.236259961291,-0.171081803500077,0.124012517761913,-1.37955269828914,0.167724410004758,0.563420034022754,"protein_coding"
"TAFAZZIN",616.691449557729,0.166762828721527,0.120906306136809,1.3792732079072,0.167810533863929,0.563420034022754,"protein_coding"
"PECR",136.904118335801,-0.184279070853711,0.13363579194738,-1.37896493273503,0.167905566155596,0.563556736917292,"protein_coding"
"PIERCE2",15.9046785085352,-0.329819424259409,0.239190510759392,-1.37889844882342,0.167926066513224,0.563556736917292,"protein_coding"
"ZBTB17",435.548819116078,0.142563982602586,0.103399847287305,1.37876395703429,0.167967542890995,0.563570386114218,"protein_coding"
"SRL",49.980433039374,-0.304914531236896,0.221193464001583,-1.37849702120816,0.168049886917425,0.563721119218662,"protein_coding"
"PTPRE",902.627787592259,0.203035777790613,0.147306044142367,1.37832618459555,0.16810260228368,0.563723730078807,"protein_coding"
"MYG1",328.020056174037,0.184525026102967,0.133905090760943,1.37802846071323,0.168194501157229,0.563723730078807,"protein_coding"
"AOC3",5408.74632278761,-0.243855298335992,0.176961981319902,-1.37800953920811,0.168200342960786,0.563723730078807,"protein_coding"
"GDI1",2100.15327150224,0.175398978273263,0.127274371594708,1.37811702446902,0.168167160110867,0.563723730078807,"protein_coding"
"NPM3",122.651692495693,0.327969894495521,0.238034344234446,1.37782594167376,0.168257034560556,0.563788306417877,"protein_coding"
"CCDC80",2285.88553510788,0.522736881468744,0.379458984750034,1.37758467311847,0.168331555737768,0.563908201002897,"protein_coding"
"PDE1B",196.930957548049,0.203724672292484,0.147907781218317,1.37737629903176,0.168395936660761,0.563908201002897,"protein_coding"
"RNPEP",1190.14378151968,0.136544757769664,0.0991730465323009,1.37683334881913,0.168563777716804,0.564123263697907,"protein_coding"
"FAM234B",171.647837212035,-0.147346585347424,0.107025639209192,-1.37674099810254,0.168592338388426,0.564123263697907,"protein_coding"
"ZNF407",268.787554236373,-0.102390364404279,0.0743762296704837,-1.37665440770403,0.168619120904857,0.564123263697907,"protein_coding"
"GPR4",387.520488108852,-0.214375990894357,0.155714300499838,-1.37672641630356,0.168596848333175,0.564123263697907,"protein_coding"
"GPR89A",56.0748435604382,0.205688445374915,0.149471615060417,1.37610371903572,0.168789524312959,0.56431739542271,"protein_coding"
"TNC",1686.41519857889,0.470518797369278,0.341910204460508,1.376147278528,0.168776040693229,0.56431739542271,"protein_coding"
"MAP3K11",1424.88273110909,0.128152842290217,0.0931186700018875,1.3762314505525,0.168749987960144,0.56431739542271,"protein_coding"
"ADPRS",434.15540484589,0.169464892732429,0.123167215304702,1.37589286494131,0.16885480455366,0.564343334329616,"protein_coding"
"MAN2C1",1990.45087513611,0.196685686331855,0.142957147307131,1.37583667579274,0.168872203860465,0.564343334329616,"protein_coding"
"SYT1",32.410393407412,-0.517071528796522,0.375957786160814,-1.37534464727204,0.169024620909303,0.564727414947584,"protein_coding"
"SGCA",263.059503413506,-0.283170571964643,0.205982892546284,-1.37472859257482,0.169215603363724,0.565240147377938,"protein_coding"
"NCOR1",1976.06609597377,0.0810119230258276,0.0589404055879351,1.37447176037775,0.169295271425041,0.565380905346541,"protein_coding"
"MINDY3",383.093298933153,-0.102550374620893,0.0746554511973199,-1.37364884916232,0.169550723834387,0.566108522731613,"protein_coding"
"SKIC2",749.793548997408,0.189393685752483,0.137905302991283,1.37336042664331,0.1696403258343,0.566282186725844,"protein_coding"
"LAPTM5",8166.90373065894,0.221076796436509,0.161169673873794,1.37170220130635,0.170156162863165,0.566533915880718,"protein_coding"
"HDAC1",1172.67388047066,0.0915459594102145,0.0667185597159013,1.37212133775118,0.170025667954358,0.566533915880718,"protein_coding"
"CTSS",5250.87281614266,0.308769622212492,0.224928220341995,1.3727473668845,0.169830898310844,0.566533915880718,"protein_coding"
"NTRK1",22.1650008073548,-0.298988021990334,0.217952539858636,-1.37180333931533,0.170124667453006,0.566533915880718,"protein_coding"
"VWA3B",44.6660800442984,0.847151692426763,0.617348443133929,1.37224237276157,0.169987998596624,0.566533915880718,"protein_coding"
"TRAK2",1799.07890732037,-0.165408305108652,0.120564319947508,-1.37195071627052,0.170078780584634,0.566533915880718,"protein_coding"
"TRMT10A",68.5649953473914,0.152906616700178,0.111434251036382,1.37216892722019,0.170010856082486,0.566533915880718,"protein_coding"
"ENO4",8.5968362557266,0.533711849946779,0.388958214631543,1.37215729060347,0.170014477804437,0.566533915880718,"protein_coding"
"NELL2",95.0680999915874,0.438735920142533,0.319692399841573,1.37236894076917,0.169948613912484,0.566533915880718,"protein_coding"
"DIO2",41.7546175861212,-0.527490779912055,0.384411455236415,-1.37220359260014,0.170000067347055,0.566533915880718,"protein_coding"
"GNB5",254.668363376364,-0.103745136526483,0.0756327253948354,-1.37169639180512,0.170157972133958,0.566533915880718,"protein_coding"
"RFFL",348.896353577757,0.106690149309476,0.0777839838760478,1.37162104578613,0.170181438681948,0.566533915880718,"protein_coding"
"MAP2K7",574.031202047347,0.143751074157591,0.104809468053494,1.37154664389883,0.17020461355965,0.566533915880718,"protein_coding"
"SREK1IP1",517.610429477521,0.254065412179002,0.185303601889148,1.37107649062854,0.170351112719957,0.56655112873441,"protein_coding"
"DPP6",39.3886853465039,0.670106450133251,0.488766944871954,1.37101425774365,0.170370511486709,0.56655112873441,"protein_coding"
"ARFIP2",662.075421130218,0.149741453156229,0.109226450841229,1.37092665744393,0.170397820397983,0.56655112873441,"protein_coding"
"HCAR3",92.0234604780254,0.48205190745409,0.351600891530004,1.3710201511618,0.170368674363783,0.56655112873441,"protein_coding"
"ROGDI",165.781173014441,0.244381330420212,0.178256021235197,1.37095694567179,0.170388377838704,0.56655112873441,"protein_coding"
"PCDHGA10",30.1496830251856,-0.249653366949277,0.182228548419416,-1.37000140271477,0.170686463773765,0.566947845237979,"protein_coding"
"PEX7",111.651335717434,-0.100250919689012,0.0731678496336592,-1.37014987034543,0.170640123010846,0.566947845237979,"protein_coding"
"PPHLN1",577.289703054362,0.0749432285108623,0.0547032187229275,1.36999668868574,0.170687935304123,0.566947845237979,"protein_coding"
"NAGS",87.7931945676225,-0.281807424558441,0.205707702069931,-1.36994104607051,0.170705305409855,0.566947845237979,"protein_coding"
"METTL4",152.512913124976,0.158818960107177,0.115894987044447,1.3703695401965,0.170571575399402,0.566947845237979,"protein_coding"
"CYP3A7",8.52426741319142,-0.643747088799278,0.469983238180974,-1.3697235060783,0.170773228166147,0.567048420172582,"protein_coding"
"FADS3",671.295330433703,-0.227585009662517,0.166182918600759,-1.3694849722147,0.170847729129001,0.56717078874579,"protein_coding"
"YJEFN3",62.0814613028588,0.26692000399707,0.194978330891185,1.36897265853627,0.171007821661009,0.567577182930844,"protein_coding"
"ZNF717",102.505875247417,0.158001038702203,0.115459272804193,1.36845690142321,0.17116910368367,0.567862265358839,"protein_coding"
"ERCC4",169.227759148536,-0.123915335418673,0.0905495075464632,-1.3684816049948,0.171161376052023,0.567862265358839,"protein_coding"
"PARP3",370.673694150761,0.141472716952818,0.103414076160584,1.36802186129029,0.171305233292537,0.568188758157654,"protein_coding"
"PSMB4",1962.33347417634,0.153833145851544,0.112468221697572,1.36779210633563,0.171377159249729,0.568302202090505,"protein_coding"
"SMC4",839.494454629889,0.14881379963994,0.10881561113781,1.36757766724734,0.17144431089349,0.568399767519899,"protein_coding"
"CLK3",766.753350879514,0.0953290377088738,0.0697932517794462,1.36587757810917,0.171977391432306,0.57004167259135,"protein_coding"
"DUSP18",138.478706734747,0.155307460226677,0.113719568301623,1.36570567885686,0.172031361188817,0.570095128972619,"protein_coding"
"TTC31",457.636748645063,0.1116292843044,0.0817480093757789,1.36552908329869,0.172086818600472,0.570153490700706,"protein_coding"
"SHC1",2006.17323640248,0.20008971879214,0.14666767381535,1.36423871455169,0.172492447209694,0.571295286870177,"protein_coding"
"FAM78B",18.2175515132407,-0.318211625168609,0.233298493681528,-1.36396776570274,0.172577711001085,0.571295286870177,"protein_coding"
"C2CD6",11.2721578212881,0.297840343650527,0.218365939872655,1.36395054935866,0.172583129807247,0.571295286870177,"protein_coding"
"ZNRF2",139.357904517688,0.18368044448477,0.13465170617777,1.36411523996785,0.172531299016047,0.571295286870177,"protein_coding"
"SH3D19",2714.28962830861,-0.264189128531014,0.193778956577541,-1.36335303480334,0.172771275043716,0.571666869873399,"protein_coding"
"SLC27A6",15.8499854687843,-0.448068232696624,0.32862635357371,-1.36345800579905,0.172738210701674,0.571666869873399,"protein_coding"
"CHRM3",94.9729393865079,-0.302493317552516,0.222091639954192,-1.36202027962379,0.173191485171307,0.57171345335596,"protein_coding"
"ATP6V1C2",9.81209782141122,-0.529819994766528,0.388996637620931,-1.36201690072917,0.173192551487556,0.57171345335596,"protein_coding"
"MPV17",756.464312356814,0.208875526976595,0.153374711937758,1.36186418437324,0.173240751050113,0.57171345335596,"protein_coding"
"GPR55",21.4013458718555,0.452993939805901,0.332618481702994,1.36190249407245,0.173228658994938,0.57171345335596,"protein_coding"
"THAP4",476.033224589921,-0.0873743026711459,0.0641495892628916,-1.36203993938413,0.17318528101424,0.57171345335596,"protein_coding"
"UVSSA",840.819341110492,0.168328286503928,0.123528543374142,1.36266713672885,0.172987439492384,0.57171345335596,"protein_coding"
"PRIM2",90.9372411071246,0.139505809177892,0.102425603138556,1.36202087078927,0.173191298610993,0.57171345335596,"protein_coding"
"ETV1",991.978279451072,-0.18125446309722,0.132986986154095,-1.36294887446503,0.172898623880436,0.57171345335596,"protein_coding"
"KIAA1217",989.880448583169,0.297136383534774,0.218176257435515,1.36190980186099,0.173226352439704,0.57171345335596,"protein_coding"
"NDUFC2",324.865512205585,0.384605680352714,0.282303337676753,1.36238446033926,0.173076585282263,0.57171345335596,"protein_coding"
"CDADC1",167.6902585067,-0.0795322598870142,0.0583648208606898,-1.36267461656138,0.172985081093168,0.57171345335596,"protein_coding"
"KDM6B",837.944458364925,0.157940511606403,0.115885936422654,1.36289627958279,0.172915201415859,0.57171345335596,"protein_coding"
"PRDM8",41.3042303247381,0.282874985734668,0.20781517754598,1.36118540077315,0.173455106615403,0.572170173234301,"protein_coding"
"MT2A",5297.93691575501,0.695057653767849,0.510622796927188,1.36119589244849,0.173451791903286,0.572170173234301,"protein_coding"
"UQCRC2",1790.33039455209,-0.0820777309328137,0.0603120668074684,-1.3608840697638,0.173550328541806,0.572332137104266,"protein_coding"
"NEFH",21.7442463889867,0.434376744666705,0.319209335047861,1.36078960410596,0.173580188146657,0.572332137104266,"protein_coding"
"GJC1",400.604956404203,-0.290681821727035,0.2136365831104,-1.36063691665028,0.173628459168486,0.572366025683424,"protein_coding"
"JADE2",1009.58358491432,-0.130835079599445,0.0961720943911971,-1.36042664379597,0.173694951809494,0.572459953841616,"protein_coding"
"POLE4",378.568730087864,0.217325008374325,0.159820252064224,1.35980894515792,0.173890390973858,0.572603003283315,"protein_coding"
"TGFBRAP1",574.200769098853,-0.0865240873612239,0.0636236161792548,-1.35993664864079,0.173849972268867,0.572603003283315,"protein_coding"
"MRPL11",348.738878930109,0.174527084073631,0.128339856102501,1.35988218604704,0.173867209057068,0.572603003283315,"protein_coding"
"GJB2",11.2922016287568,0.656680226862402,0.482866014769764,1.35996364783617,0.173841427805539,0.572603003283315,"protein_coding"
"IQCA1",73.0048326470918,-0.27978158465703,0.205899097883334,-1.35882860844567,0.174200905601243,0.573310858804505,"protein_coding"
"RBM33",1039.50835910212,0.144769910774019,0.106554248291984,1.35864982480393,0.174257578656875,0.573310858804505,"protein_coding"
"TMED3",753.213666164569,0.243383267060713,0.179127348363039,1.35871640642749,0.174236471179407,0.573310858804505,"protein_coding"
"AHCY",962.111035197926,0.159811533403481,0.117600174141023,1.35893959826827,0.174165729596967,0.573310858804505,"protein_coding"
"TNNT2",111.222278128743,0.504636962280703,0.371551597095038,1.35818811230039,0.174404001704532,0.573667311283575,"protein_coding"
"LRCH4",253.666923426976,0.215385310664337,0.158649100635688,1.35762074793562,0.174584055947258,0.57375846484412,"protein_coding"
"WDR37",425.148272087322,0.108126727584708,0.0796242545815098,1.35796219572794,0.17447568017068,0.57375846484412,"protein_coding"
"MYRF",994.39886246535,-0.438579900203858,0.323036499014487,-1.35767909057295,0.174565534392696,0.57375846484412,"protein_coding"
"JAG1",1251.85954656473,-0.193288560886033,0.142372042343419,-1.35763003539555,0.174581107435983,0.57375846484412,"protein_coding"
"SH3BP5L",473.883350079602,0.0886481883329126,0.0653205468497729,1.35712563057363,0.17474129582105,0.573845113831537,"protein_coding"
"SERTAD2",566.203541472789,-0.0708201616672866,0.0522051245894585,-1.3565748999589,0.174916321574195,0.573845113831537,"protein_coding"
"SRD5A3",332.06742010426,0.237469231495589,0.174996475930514,1.35699436364582,0.174783001428752,0.573845113831537,"protein_coding"
"TFR2",9.97316542886933,0.392251982994677,0.288982613540283,1.3573549570656,0.174668452943518,0.573845113831537,"protein_coding"
"EEIG1",630.668287447648,0.126513579630225,0.0932653087485676,1.35649129700831,0.174942902567887,0.573845113831537,"protein_coding"
"TNFRSF12A",445.90428564071,-0.243800723270698,0.179733234461484,-1.35645877625901,0.174953243134965,0.573845113831537,"protein_coding"
"RNF40",1086.51438432553,0.081859456573184,0.0603207725118241,1.35706910181129,0.174759255004439,0.573845113831537,"protein_coding"
"PHKA2",505.203071390479,0.119564436408172,0.0881426649934843,1.35648764893835,0.174944062515744,0.573845113831537,"protein_coding"
"ACOT9",853.358861024533,0.0896209326749991,0.0660526455036532,1.35681064689593,0.174841383661682,0.573845113831537,"protein_coding"
"FSAF1",125.514692743987,0.120591824234752,0.0889515746163652,1.35570196204897,0.175194014906234,0.574048357305447,"protein_coding"
"NOP14",493.983256522019,0.145628955485414,0.107515868195287,1.35448802051154,0.175580732731922,0.574048357305447,"protein_coding"
"ZNF330",537.112590317425,-0.11504346847696,0.0849407760738553,-1.35439624871016,0.175609993773008,0.574048357305447,"protein_coding"
"NOP16",189.754644803763,0.318637411857536,0.235133580002893,1.35513358769775,0.175374999200789,0.574048357305447,"protein_coding"
"EIF3B",1814.54359733206,0.191333668929808,0.141157419102662,1.35546307198103,0.175270066361064,0.574048357305447,"protein_coding"
"DBF4",87.8269466777038,0.196148180874845,0.144767329170342,1.35492021576253,0.175442978043108,0.574048357305447,"protein_coding"
"POLR2J3",29.5832561074161,0.355206729360638,0.262201505701427,1.35470896099703,0.17551030173367,0.574048357305447,"protein_coding"
"LSM8",606.96161417556,0.0992437803343492,0.0732576881769169,1.35472170640542,0.175506239419068,0.574048357305447,"protein_coding"
"NFX1",877.95011250079,-0.0989440812957256,0.0730573200980764,-1.35433494087789,0.175629543536126,0.574048357305447,"protein_coding"
"TLE1",574.939166682523,-0.189820864214031,0.140168844737206,-1.35423006852853,0.175662988860147,0.574048357305447,"protein_coding"
"ECHS1",923.154263359946,0.207834928805858,0.15330848499449,1.35566487930089,0.175205818708776,0.574048357305447,"protein_coding"
"TRIM21",497.081300947206,0.164808755586652,0.121691358896201,1.35431765313121,0.175635056524076,0.574048357305447,"protein_coding"
"TMEM109",1722.98587850451,-0.0943509688578619,0.0695970496129275,-1.35567483654273,0.175202649162728,0.574048357305447,"protein_coding"
"FERRY3",308.607976354603,0.167351714487438,0.123526994355412,1.35477848676487,0.175488142798407,0.574048357305447,"protein_coding"
"CD209",166.468726669642,0.374120893128595,0.276201759304208,1.35452031178606,0.175570437664035,0.574048357305447,"protein_coding"
"ALKBH6",44.9241309145404,0.224049922177482,0.165270156249014,1.35565868189719,0.175207791461052,0.574048357305447,"protein_coding"
"DNASE1L1",606.367973572309,-0.15448835837381,0.114038574716344,-1.35470264126046,0.175512316034736,0.574048357305447,"protein_coding"
"CLN5",425.270047886537,-0.126450406150198,0.0934208071668076,-1.35355719978328,0.1758776895586,0.574251710706611,"protein_coding"
"ISLR2",15.1545181563474,-0.537031911637306,0.396742456568565,-1.35360333321044,0.175862962939686,0.574251710706611,"protein_coding"
"RAB40A",5.8607883473874,-0.488780916888981,0.361088317423307,-1.35363259708006,0.175853621863339,0.574251710706611,"protein_coding"
"HPRT1",228.599982027676,0.196015946209576,0.144808938600451,1.35361772625385,0.175858368609807,0.574251710706611,"protein_coding"
"JMY",405.481602514506,-0.217446066035121,0.160666935904343,-1.35339648329749,0.175929000331225,0.574294775729123,"protein_coding"
"PELI1",700.696325734176,0.212618578742636,0.157156245063502,1.35291205676697,0.176083727164518,0.574521457502565,"protein_coding"
"PLEKHJ1",482.755253268898,0.20350186561203,0.150427794118187,1.35282091188643,0.176112850364875,0.574521457502565,"protein_coding"
"ZNF341",92.6918645602294,0.197810345556321,0.146209799853691,1.35292125257175,0.176080789061067,0.574521457502565,"protein_coding"
"XPO7",1154.05842771368,0.0634972967571529,0.0469458955111677,1.35256332988787,0.176195174043148,0.574665576306564,"protein_coding"
"HDAC4",395.473747102497,0.118162655645465,0.0874167416387086,1.3517165411384,0.176466011465334,0.575424342581226,"protein_coding"
"PRPF38B",1029.51643798317,0.105373398564407,0.0779820573239885,1.35125184151806,0.176614773078663,0.575601013623718,"protein_coding"
"BMF",338.573511985921,0.27274514400988,0.201823675997868,1.35140311294677,0.17656633717078,0.575601013623718,"protein_coding"
"PPP6R1",1064.6822429566,0.168970264367261,0.125052995666602,1.35118925753482,0.176634814867736,0.575601013623718,"protein_coding"
"FAM177A1",971.514892820113,-0.17127313571347,0.12678789590244,-1.35086345975218,0.176739175177698,0.575692037632869,"protein_coding"
"CIAO3",294.231322809472,0.174599808075955,0.129241412344912,1.35095868195864,0.176708668626234,0.575692037632869,"protein_coding"
"PGPEP1",607.134121625968,0.121881927026935,0.09024685950994,1.35053926185111,0.176843068611937,0.575905929234508,"protein_coding"
"C1QTNF7",307.581565722087,-0.467751580270187,0.346423377773965,-1.35023098982479,0.176941900593471,0.576068842324777,"protein_coding"
"ATP6V0E2",268.024387847603,0.210225355178008,0.15570579579467,1.350144701455,0.176969572006576,0.576068842324777,"protein_coding"
"PGM3",604.127716219024,0.108228557460385,0.080197762653214,1.34952090781361,0.177169709374666,0.576222295278357,"protein_coding"
"PLEKHG6",18.1432146673239,-0.321528147781183,0.238199898415076,-1.34982487364836,0.177072164209429,0.576222295278357,"protein_coding"
"HAGH",643.302099002041,-0.128448482292238,0.0951755234734541,-1.34959575324074,0.177145687140644,0.576222295278357,"protein_coding"
"DHPS",63.3017592931664,0.241976411218222,0.179285691787545,1.34966939528541,0.177122053509963,0.576222295278357,"protein_coding"
"SMG7",1291.13681125894,0.0740360819188857,0.0548664532525211,1.34938705766413,0.177212675692775,0.576232141771149,"protein_coding"
"FGFBP1",42.6065333895203,0.54715659318847,0.405565382615415,1.34912055279462,0.1772982477033,0.576232141771149,"protein_coding"
"RPS26",1674.33421780244,0.425161091836413,0.315176385503591,1.34896239500015,0.177349045116544,0.576232141771149,"protein_coding"
"CDR2L",341.354444690344,-0.15564021328702,0.115360754609441,-1.34916084602555,0.177285307981081,0.576232141771149,"protein_coding"
"ZNF738",62.2091175306802,0.171805246488464,0.127365426158406,1.34891588455715,0.177363985489069,0.576232141771149,"protein_coding"
"ZNF787",279.278240526789,0.139744104373443,0.103607666134934,1.34878150996517,0.177407155393954,0.57624812333116,"protein_coding"
"MVP",3127.56839089593,0.177522019254066,0.131643316410826,1.34850765002048,0.17749516133933,0.576292532914384,"protein_coding"
"COX7A1",317.765530286802,-0.24348074007284,0.180556603569406,-1.34850088703206,0.17749733506291,0.576292532914384,"protein_coding"
"ZNF583",103.735970458979,-0.145160329491018,0.107657130460337,-1.34835778057913,0.17754333622198,0.576317681573826,"protein_coding"
"C1orf74",43.4742436219412,0.158724549793105,0.117791887229839,1.34749984507334,0.177819303295225,0.577089143503354,"protein_coding"
"ALDH8A1",15.3599505370266,0.327926080852921,0.243415321081489,1.34718751225663,0.177919848808757,0.577291088155057,"protein_coding"
"AFF1",2222.9685373081,-0.203698538469139,0.151223716062194,-1.3470012758142,0.17797982178457,0.577361329712433,"protein_coding"
"STEAP2",461.492399537102,0.42805876541703,0.317855252172972,1.34670974442192,0.178073732684516,0.577507751251844,"protein_coding"
"C19orf12",355.054907694202,0.137577326287654,0.1021646805707,1.34662317269663,0.178101627103622,0.577507751251844,"protein_coding"
"HOMER3",146.88502314499,0.273850207476197,0.20340412483053,1.34633556573329,0.178194320769571,0.577683977274281,"protein_coding"
"MLKL",592.088744949046,0.183481163789265,0.136300363312829,1.34615315271134,0.178253129785689,0.577750301252453,"protein_coding"
"TRAPPC2B",50.2040103329187,-0.183813777823597,0.136561522514913,-1.34601441488413,0.178297867814146,0.577770999918287,"protein_coding"
"NIBAN1",1502.09331804264,0.182289747963932,0.135452789233897,1.34578068857009,0.178373255155329,0.577890986863447,"protein_coding"
"ZKSCAN7",74.1524412600401,0.164026413632635,0.121915030744511,1.34541584110637,0.178490982423811,0.57806260432071,"protein_coding"
"CCNB1IP1",510.785173766827,-0.156152985977648,0.116066194393262,-1.34537870216164,0.178502969485559,0.57806260432071,"protein_coding"
"SMIM12",530.262857316247,0.142931435615948,0.106287027090733,1.34476840239339,0.178700037218016,0.578180165673588,"protein_coding"
"IFT172",402.135362527195,0.178511498875292,0.132787335210887,1.3443413002587,0.178838046087581,0.578180165673588,"protein_coding"
"CCNT2",745.299696953599,0.128780979667881,0.0958145563908286,1.34406487405298,0.178927409521186,0.578180165673588,"protein_coding"
"GPX3",29496.3003505394,-0.359985829374854,0.267691270289283,-1.34477986146441,0.178696335557303,0.578180165673588,"protein_coding"
"BTN2A2",384.727489785934,0.199084094617062,0.148158658044589,1.3437223125843,0.1790381993274,0.578180165673588,"protein_coding"
"ULBP3",44.830133997159,0.243669306808528,0.181313173248208,1.3439139718489,0.178976207399538,0.578180165673588,"protein_coding"
"ZSCAN21",143.842356733938,-0.10214087863646,0.0759870490814538,-1.34418798823166,0.178887604903686,0.578180165673588,"protein_coding"
"SNX31",0.760924748512313,-1.00155020989544,0.745079047294266,-1.34422007105493,0.178877233138823,0.578180165673588,"protein_coding"
"AMOTL1",1647.32687260509,-0.159740714108732,0.118861561253276,-1.34392239530111,0.178973483211679,0.578180165673588,"protein_coding"
"TMPRSS4",18.0516298007428,-0.63338131413685,0.471052826513827,-1.34460781994322,0.178751916686221,0.578180165673588,"protein_coding"
"GPHN",227.750189719357,-0.127326746874049,0.0947530886390724,-1.34377410491656,0.179021445593791,0.578180165673588,"protein_coding"
"NME4",538.437190863511,0.219758907577657,0.163533545838712,1.34381546275771,0.179008068036562,0.578180165673588,"protein_coding"
"ATG4D",237.477406804613,0.153793327013361,0.114392889858249,1.34443082261437,0.178809112298498,0.578180165673588,"protein_coding"
"RABL2A",139.84666973519,0.184558764482547,0.137437923595415,1.34285181014409,0.179319963138464,0.578841920865859,"protein_coding"
